TransactionID,Amount,Currency,Status,TransactionDate,SettlementDate,FromAccountID,ToAccountID,ClearingHouseID,PaymentMethodID
193846,7,EUR,Settled,2023-09-18,2023-09-20,874,650,2,634
193847,15,GBP,Cleared,2024-07-31,2024-08-02,1661,568,2,761
193848,98,CAD,Cleared,2024-04-14,2024-04-15,690,483,6,898
193849,95,USD,Settled,2024-07-08,2024-07-11,1648,1259,1,90
193850,96,JPY,Settled,2024-09-02,2024-09-04,1701,300,2,53
193851,862,JPY,Settled,2025-03-15,2025-03-17,501,1005,2,597
193852,32703,CAD,Settled,2024-07-22,2024-07-24,1390,84,5,413
193853,73,EUR,Pending,2024-10-28,2024-10-30,1560,1225,1,24
193854,81,CAD,Settled,2024-09-18,2024-09-20,573,496,3,744
193855,96,GBP,Pending,2025-04-22,2025-04-25,1179,216,5,911
193856,471,JPY,Cancelled,2024-09-13,2024-09-15,1408,650,2,428
193857,24034,USD,Cleared,2025-03-08,2025-03-11,515,864,3,577
193858,596,CAD,Settled,2025-06-27,2025-06-30,1955,1173,6,55
193859,90,USD,Settled,2024-05-02,2024-05-03,326,1801,5,323
193860,18,USD,Settled,2023-12-26,2023-12-29,1151,1265,7,835
193861,31,JPY,Failed,2025-04-23,2025-04-26,301,1407,4,738
193862,20,JPY,Cleared,2024-10-24,2024-10-25,340,1011,2,495
193863,96,EUR,Settled,2024-07-21,2024-07-23,31,1615,5,118
193864,66,EUR,Pending,2025-01-09,2025-01-11,1029,276,4,455
193865,520,CAD,Settled,2025-05-18,2025-05-20,235,928,7,774
193866,55,EUR,Pending,2025-07-06,2025-07-08,627,610,6,64
193867,27,USD,Cancelled,2024-01-18,2024-01-19,116,916,7,254
193868,32,EUR,Settled,2025-06-13,2025-06-14,412,134,3,860
193869,30,JPY,Cleared,2024-12-06,2024-12-09,322,770,7,161
193870,37467,USD,Settled,2025-02-19,2025-02-21,1156,1294,3,116
193871,16,CAD,Settled,2025-01-12,2025-01-13,1164,1185,1,154
193872,855,JPY,Cleared,2025-01-29,2025-02-01,1433,944,4,776
193873,324,CAD,Cancelled,2024-08-18,2024-08-21,373,1113,2,255
193874,39,CAD,Settled,2025-04-30,2025-05-02,698,161,1,196
193875,968,EUR,Settled,2025-01-05,2025-01-06,633,335,2,246
193876,47933,EUR,Settled,2024-07-07,2024-07-09,130,1024,6,410
193877,448,JPY,Settled,2024-11-08,2024-11-09,1324,490,3,87
193878,56,GBP,Cancelled,2025-04-19,2025-04-20,797,831,5,879
193879,61,USD,Cleared,2025-06-01,2025-06-03,491,132,3,276
193880,74,CAD,Cleared,2024-11-15,2024-11-18,1228,979,3,698
193881,10959,JPY,Failed,2025-02-11,2025-02-12,1044,1581,1,775
193882,89,EUR,Settled,2024-09-23,2024-09-25,1941,460,3,390
193883,74,USD,Cancelled,2024-09-26,2024-09-27,1661,62,2,583
193884,47289,EUR,Cleared,2024-11-16,2024-11-17,1312,700,5,837
193885,9,CAD,Settled,2024-04-01,2024-04-02,1885,284,4,365
193886,570,EUR,Settled,2025-03-16,2025-03-18,1132,1550,1,286
193887,41,GBP,Settled,2025-06-13,2025-06-15,811,807,4,824
193888,89,JPY,Cancelled,2023-08-07,2023-08-09,948,1250,7,832
193889,32,CAD,Settled,2025-03-08,2025-03-11,21,1046,3,801
193890,98,CAD,Cleared,2025-02-13,2025-02-15,576,1247,6,216
193891,36,GBP,Settled,2025-01-05,2025-01-06,1246,284,4,15
193892,137,USD,Failed,2025-03-10,2025-03-13,469,189,3,658
193893,83,JPY,Cleared,2024-02-05,2024-02-08,1232,446,6,725
193894,29,USD,Settled,2025-04-03,2025-04-04,56,1809,6,172
193895,7,JPY,Cancelled,2025-03-08,2025-03-09,360,255,1,411
193896,71,CAD,Cleared,2024-06-17,2024-06-18,1980,104,6,799
193897,34,GBP,Cleared,2025-03-22,2025-03-24,1141,881,2,808
193898,20,GBP,Settled,2025-01-13,2025-01-14,351,2000,7,27
193899,11,JPY,Settled,2025-02-04,2025-02-06,958,1176,2,916
193900,16186,CAD,Settled,2024-04-19,2024-04-22,1252,217,3,925
193901,28,USD,Settled,2025-04-14,2025-04-17,1591,1702,5,803
193902,2059,GBP,Settled,2025-02-19,2025-02-21,100,337,2,220
193903,46965,CAD,Cleared,2025-04-18,2025-04-21,984,1381,1,873
193904,97,GBP,Settled,2025-05-30,2025-06-01,207,1874,7,207
193905,63,USD,Cleared,2024-04-12,2024-04-15,437,1176,2,328
193906,32,EUR,Pending,2025-01-31,2025-02-02,370,1378,4,372
193907,24931,GBP,Settled,2025-05-21,2025-05-22,898,953,6,667
193908,33,EUR,Settled,2025-03-20,2025-03-21,329,135,2,841
193909,4,CAD,Settled,2024-08-06,2024-08-09,940,1,2,81
193910,87,CAD,Settled,2025-01-04,2025-01-06,871,1569,4,189
193911,873,EUR,Settled,2024-10-20,2024-10-21,823,913,5,872
193912,9392,CAD,Cleared,2025-04-22,2025-04-24,261,508,6,552
193913,13,EUR,Cleared,2024-06-07,2024-06-09,412,1571,3,860
193914,841,EUR,Settled,2024-11-08,2024-11-10,1834,1763,2,23
193915,117,EUR,Cleared,2024-08-30,2024-09-02,55,416,1,127
193916,61,CAD,Cleared,2024-07-10,2024-07-13,1442,1161,6,140
193917,31,CAD,Settled,2024-01-16,2024-01-19,1833,10,5,893
193918,100,CAD,Settled,2024-07-01,2024-07-03,1894,385,7,663
193919,47,USD,Settled,2025-01-05,2025-01-06,1680,1890,6,168
193920,66,JPY,Cleared,2024-07-29,2024-07-31,351,1882,7,27
193921,265,USD,Settled,2025-01-01,2025-01-03,1291,71,1,978
193922,22,GBP,Settled,2025-06-12,2025-06-15,730,568,2,387
193923,11,USD,Cleared,2024-07-30,2024-07-31,1496,723,6,638
193924,12,JPY,Settled,2025-02-15,2025-02-16,37,358,3,817
193925,500,EUR,Settled,2025-01-02,2025-01-04,1987,689,4,784
193926,77,USD,Cleared,2024-11-04,2024-11-06,899,1458,1,753
193927,29,USD,Pending,2023-06-17,2023-06-19,184,802,5,185
193928,30,GBP,Settled,2025-01-01,2025-01-02,1885,775,4,365
193929,42,JPY,Settled,2024-12-15,2024-12-16,249,1265,7,813
193930,75,USD,Cleared,2024-11-13,2024-11-15,1798,1977,4,615
193931,59,USD,Pending,2024-09-15,2024-09-16,1665,1499,1,78
193932,57,GBP,Cleared,2024-03-30,2024-03-31,1184,610,6,364
193933,18,JPY,Settled,2024-08-15,2024-08-16,1216,76,6,901
193934,46377,JPY,Cancelled,2024-12-21,2024-12-22,321,513,5,138
193935,90,USD,Settled,2024-11-20,2024-11-23,183,1198,3,393
193936,76,CAD,Pending,2025-01-29,2025-01-30,1044,1045,1,775
193937,16,USD,Settled,2025-01-13,2025-01-14,1661,931,2,761
193938,34367,EUR,Cleared,2023-08-12,2023-08-15,1745,1048,6,788
193939,44,CAD,Settled,2024-01-15,2024-01-17,366,651,7,376
193940,4908,JPY,Pending,2025-01-26,2025-01-27,293,40,3,186
193941,66,CAD,Settled,2025-02-15,2025-02-17,261,1323,6,229
193942,110,GBP,Settled,2025-02-22,2025-02-25,1963,1400,1,533
193943,978,JPY,Settled,2025-03-26,2025-03-27,1216,106,6,901
193944,380,USD,Pending,2024-05-24,2024-05-27,899,728,1,753
193945,16,CAD,Cleared,2024-11-23,2024-11-26,11,1643,4,569
193946,601,CAD,Settled,2025-03-17,2025-03-20,432,709,1,649
193947,38,USD,Settled,2024-10-18,2024-10-21,115,68,7,868
193948,20,EUR,Cancelled,2025-05-13,2025-05-16,871,1797,4,189
193949,870,GBP,Failed,2025-05-06,2025-05-07,1423,75,6,519
193950,3,JPY,Settled,2024-10-21,2024-10-24,1754,612,1,800
193951,498,JPY,Settled,2024-08-30,2024-08-31,1034,610,6,557
193952,18939,GBP,Settled,2025-04-28,2025-05-01,1782,641,5,85
193953,35,JPY,Cleared,2024-10-05,2024-10-06,724,1855,3,545
193954,83,EUR,Settled,2024-12-18,2024-12-19,1989,1900,7,468
193955,42,JPY,Settled,2024-10-16,2024-10-19,1803,1003,1,689
193956,316,EUR,Settled,2024-09-17,2024-09-18,438,61,4,705
193957,449,CAD,Settled,2024-12-20,2024-12-22,1423,1349,6,519
193958,21276,USD,Settled,2024-07-21,2024-07-22,1679,1939,7,684
193959,69,GBP,Settled,2025-07-02,2025-07-04,184,1465,5,185
193960,52,USD,Settled,2024-12-22,2024-12-25,126,1767,2,942
193961,67,JPY,Settled,2024-09-30,2024-10-01,957,762,5,42
193962,5,CAD,Cleared,2024-07-30,2024-08-02,602,1458,1,701
193963,334,EUR,Settled,2024-06-11,2024-06-12,1546,1812,1,703
193964,126,CAD,Settled,2025-01-17,2025-01-19,623,381,2,282
193965,15943,EUR,Settled,2024-11-13,2024-11-16,1151,945,7,835
193966,83,GBP,Settled,2024-08-26,2024-08-27,778,1242,1,616
193967,14,USD,Settled,2025-03-21,2025-03-24,77,1961,1,869
193968,17,JPY,Pending,2024-02-13,2024-02-15,876,389,3,610
193969,254,USD,Cleared,2025-02-10,2025-02-12,970,1618,2,219
193970,13,EUR,Settled,2025-01-03,2025-01-06,777,669,5,573
193971,756,GBP,Cleared,2025-04-29,2025-05-01,1211,655,1,733
193972,92,EUR,Settled,2024-12-19,2024-12-20,357,1212,7,633
193973,88,EUR,Settled,2025-05-08,2025-05-09,1472,661,4,897
193974,39065,JPY,Settled,2024-08-07,2024-08-09,707,1712,6,314
193975,50,CAD,Settled,2025-06-07,2025-06-10,1413,953,6,20
193976,31,CAD,Cleared,2025-03-06,2025-03-08,31,701,5,118
193977,861,CAD,Settled,2024-06-10,2024-06-13,1085,199,6,82
193978,26,CAD,Settled,2025-06-13,2025-06-14,1338,1801,5,960
193979,13,CAD,Settled,2024-11-07,2024-11-08,1312,632,5,837
193980,74,USD,Settled,2024-10-27,2024-10-30,1956,160,3,303
193981,84,JPY,Settled,2024-05-15,2024-05-17,1000,1997,4,525
193982,27,GBP,Settled,2024-12-16,2024-12-19,407,1650,5,459
193983,31,USD,Cleared,2024-12-08,2024-12-09,692,1003,1,345
193984,19,GBP,Settled,2024-11-24,2024-11-27,1963,1178,1,533
193985,692,USD,Settled,2024-12-23,2024-12-24,1061,1098,3,292
193986,14,USD,Cleared,2024-02-28,2024-02-29,1565,361,4,95
193987,18,USD,Settled,2024-06-08,2024-06-09,1354,1347,5,764
193988,562,JPY,Settled,2024-09-13,2024-09-15,249,1055,7,813
193989,100,CAD,Settled,2025-03-08,2025-03-09,100,838,2,220
193990,38527,GBP,Settled,2024-07-06,2024-07-08,844,1267,4,120
193991,22,EUR,Pending,2025-06-03,2025-06-04,1308,34,7,430
193992,99,CAD,Settled,2024-12-06,2024-12-07,1646,785,4,63
193993,30065,USD,Cleared,2024-12-16,2024-12-18,1246,1555,4,919
193994,68,USD,Settled,2025-03-17,2025-03-18,801,1606,7,299
193995,27,JPY,Cleared,2024-06-28,2024-06-30,1203,522,5,170
193996,49053,EUR,Settled,2025-01-03,2025-01-05,1322,505,2,453
193997,73,CAD,Settled,2024-12-16,2024-12-18,741,345,4,224
193998,30,USD,Settled,2024-10-29,2024-11-01,1192,1559,4,150
193999,22,USD,Settled,2024-12-23,2024-12-24,971,1071,1,238
194000,13,JPY,Settled,2025-05-18,2025-05-20,1898,1509,1,666
194001,95,USD,Cancelled,2025-01-03,2025-01-05,1199,134,3,822
194002,92,CAD,Settled,2025-01-31,2025-02-01,399,1406,6,780
194003,366,USD,Cleared,2024-05-15,2024-05-17,1156,113,3,116
194004,38269,JPY,Settled,2025-05-07,2025-05-08,257,1872,2,936
194005,53,JPY,Cancelled,2024-11-18,2024-11-21,360,136,1,411
194006,15507,CAD,Settled,2024-10-13,2024-10-14,442,601,4,670
194007,37,EUR,Settled,2024-09-07,2024-09-08,413,1344,6,913
194008,69,JPY,Settled,2024-01-16,2024-01-19,673,1512,1,463
194009,453,USD,Settled,2024-10-27,2024-10-29,1964,1080,5,479
194010,3,GBP,Settled,2024-08-26,2024-08-27,823,972,5,872
194011,100,EUR,Failed,2025-04-20,2025-04-21,340,331,2,495
194012,5,JPY,Cleared,2024-12-23,2024-12-26,182,1688,3,882
194013,94,USD,Cleared,2025-01-01,2025-01-03,1885,1737,4,365
194014,3260,CAD,Settled,2024-11-11,2024-11-12,347,696,3,683
194015,31,EUR,Cleared,2024-05-10,2024-05-13,234,1828,4,242
194016,14,CAD,Settled,2024-11-28,2024-11-29,1980,1815,6,799
194017,48,EUR,Settled,2024-05-20,2024-05-21,908,1578,2,680
194018,446,JPY,Settled,2025-03-10,2025-03-12,1989,1245,7,468
194019,72,USD,Cleared,2024-12-07,2024-12-09,1389,828,3,356
194020,38313,EUR,Settled,2024-08-23,2024-08-25,306,1627,5,51
194021,89,JPY,Settled,2024-08-01,2024-08-02,56,1628,6,172
194022,305,JPY,Settled,2024-08-25,2024-08-27,1831,1040,3,740
194023,29,JPY,Settled,2024-12-31,2025-01-02,1012,1909,5,148
194024,2,GBP,Settled,2024-09-20,2024-09-23,231,402,4,237
194025,52,CAD,Settled,2025-02-15,2025-02-18,1251,1657,5,581
194026,57,EUR,Settled,2025-04-03,2025-04-05,1582,1195,7,58
194027,13,EUR,Pending,2024-11-23,2024-11-26,778,1424,1,616
194028,9853,USD,Cleared,2024-08-20,2024-08-23,1640,513,5,465
194029,54,EUR,Settled,2025-03-11,2025-03-14,1273,344,3,958
194030,30453,CAD,Cleared,2024-01-07,2024-01-10,1782,701,5,85
194031,23,GBP,Settled,2024-10-21,2024-10-24,940,589,2,81
194032,73,USD,Settled,2024-07-11,2024-07-14,303,287,6,748
194033,32,USD,Settled,2023-10-08,2023-10-09,1469,1005,2,622
194034,100,GBP,Settled,2023-09-17,2023-09-20,792,1911,4,192
194035,24,USD,Settled,2024-04-28,2024-04-30,1661,1889,2,761
194036,67,CAD,Cleared,2024-10-05,2024-10-07,1264,102,6,94
194037,17663,USD,Settled,2024-11-14,2024-11-15,181,983,7,261
194038,76,EUR,Settled,2025-06-17,2025-06-19,269,1669,1,366
194039,184,JPY,Settled,2025-06-21,2025-06-24,676,128,6,970
194040,16,JPY,Settled,2024-12-23,2024-12-24,178,790,5,83
194041,15,USD,Settled,2024-11-23,2024-11-24,306,147,5,51
194042,41836,CAD,Settled,2023-12-27,2023-12-30,823,1080,5,872
194043,4165,USD,Settled,2025-05-23,2025-05-26,1506,1424,1,184
194044,94,USD,Cleared,2024-09-27,2024-09-28,1184,1370,6,364
194045,44,USD,Failed,2024-12-05,2024-12-06,692,1259,1,345
194046,26,JPY,Pending,2024-11-15,2024-11-18,405,900,5,853
194047,27,USD,Cleared,2025-02-22,2025-02-25,1666,892,1,757
194048,42,JPY,Pending,2025-02-27,2025-02-28,1312,1947,5,837
194049,44528,EUR,Cleared,2025-02-16,2025-02-17,407,641,5,699
194050,9,CAD,Cleared,2024-11-10,2024-11-11,38,485,2,173
194051,967,CAD,Settled,2024-07-05,2024-07-06,887,386,4,676
194052,74,USD,Settled,2024-11-10,2024-11-12,181,592,7,261
194053,39,EUR,Pending,2025-05-11,2025-05-12,498,1965,5,737
194054,56,JPY,Settled,2024-12-08,2024-12-11,1194,448,7,668
194055,95,USD,Settled,2024-04-01,2024-04-02,1305,68,7,77
194056,31,JPY,Settled,2025-04-07,2025-04-09,190,856,1,863
194057,591,GBP,Cleared,2025-01-06,2025-01-09,1680,1716,6,168
194058,2141,EUR,Cleared,2024-06-01,2024-06-04,1282,1530,7,122
194059,12,EUR,Pending,2025-01-27,2025-01-28,231,1302,4,237
194060,16,JPY,Settled,2024-10-27,2024-10-28,1334,1533,6,420
194061,26901,JPY,Cleared,2024-11-25,2024-11-28,688,273,6,566
194062,71,JPY,Cancelled,2025-05-18,2025-05-20,1324,262,3,87
194063,209,JPY,Settled,2025-03-12,2025-03-15,334,894,3,119
194064,95,JPY,Cleared,2025-03-13,2025-03-14,1701,1718,2,536
194065,75,EUR,Cleared,2024-09-11,2024-09-14,673,1401,1,391
194066,69,EUR,Settled,2024-10-10,2024-10-11,1000,1992,4,525
194067,471,GBP,Cleared,2025-04-23,2025-04-24,540,1853,3,6
194068,32969,GBP,Settled,2024-05-17,2024-05-20,1506,612,1,184
194069,79,EUR,Settled,2025-06-09,2025-06-12,1291,736,1,978
194070,87,GBP,Cleared,2024-05-18,2024-05-19,1246,1966,4,15
194071,68,JPY,Settled,2024-09-27,2024-09-30,732,689,4,838
194072,57,CAD,Settled,2024-08-15,2024-08-16,25,1289,5,175
194073,90,GBP,Cleared,2023-12-12,2023-12-13,319,1874,7,169
194074,6,CAD,Cleared,2025-03-16,2025-03-19,1635,719,3,115
194075,37038,CAD,Settled,2024-07-26,2024-07-29,322,1002,7,161
194076,44,CAD,Settled,2025-02-14,2025-02-16,800,1245,7,959
194077,79,EUR,Settled,2024-10-27,2024-10-28,1023,1919,4,354
194078,11,USD,Cleared,2024-10-07,2024-10-10,1403,1421,6,397
194079,100,GBP,Cleared,2023-10-21,2023-10-24,1164,318,1,154
194080,521,EUR,Settled,2025-01-24,2025-01-25,1653,1770,7,351
194081,33078,GBP,Settled,2025-03-28,2025-03-31,1179,210,5,911
194082,68,EUR,Settled,2024-12-09,2024-12-10,1962,397,7,498
194083,44,CAD,Settled,2025-04-18,2025-04-21,741,361,4,224
194084,44,GBP,Cleared,2024-12-12,2024-12-14,55,1616,1,127
194085,77,GBP,Settled,2025-06-07,2025-06-08,56,1247,6,172
194086,36124,CAD,Cleared,2024-12-08,2024-12-10,176,767,2,731
194087,978,EUR,Cleared,2024-10-27,2024-10-28,207,1548,7,207
194088,94,EUR,Pending,2024-10-04,2024-10-07,587,1095,6,374
194089,16,CAD,Settled,2024-11-25,2024-11-26,56,723,6,172
194090,854,EUR,Cleared,2025-03-07,2025-03-09,730,135,2,387
194091,16,JPY,Cancelled,2025-04-17,2025-04-19,1592,581,5,867
194092,981,USD,Settled,2025-04-11,2025-04-13,1741,868,1,383
194093,96,EUR,Cleared,2025-06-01,2025-06-02,1012,1096,5,148
194094,43,EUR,Settled,2025-06-05,2025-06-06,1754,600,1,605
194095,53,JPY,Settled,2024-08-19,2024-08-20,763,1474,1,425
194096,427,USD,Settled,2024-05-02,2024-05-03,637,806,5,755
194097,56,JPY,Settled,2024-11-21,2024-11-22,1834,1767,2,23
194098,32,JPY,Cleared,2024-05-23,2024-05-26,1964,906,5,479
194099,13969,JPY,Cleared,2024-09-01,2024-09-03,429,1487,7,643
194100,24917,EUR,Settled,2024-12-30,2025-01-02,1339,1997,4,353
194101,34925,CAD,Settled,2024-04-24,2024-04-27,114,1366,3,787
194102,339,USD,Cleared,2024-10-22,2024-10-23,366,980,7,376
194103,10411,USD,Settled,2025-03-24,2025-03-27,1032,1185,1,321
194104,11799,EUR,Cleared,2024-11-02,2024-11-04,940,595,2,81
194105,46538,JPY,Settled,2024-07-01,2024-07-03,1383,997,3,68
194106,65,JPY,Settled,2025-02-02,2025-02-04,1032,1953,1,321
194107,595,CAD,Cancelled,2024-07-03,2024-07-06,1728,136,1,275
194108,96,JPY,Cleared,2024-08-01,2024-08-03,964,1225,1,595
194109,96,EUR,Cleared,2025-04-23,2025-04-26,181,666,7,261
194110,88,EUR,Cancelled,2024-05-26,2024-05-27,55,232,1,127
194111,42764,EUR,Settled,2024-12-17,2024-12-18,724,1813,3,545
194112,20542,USD,Settled,2025-07-04,2025-07-05,984,1808,1,873
194113,98,USD,Cancelled,2025-02-26,2025-03-01,392,1521,5,324
194114,66,JPY,Settled,2025-01-18,2025-01-21,744,1355,3,714
194115,36,EUR,Cancelled,2024-12-07,2024-12-08,1566,1349,6,866
194116,2,GBP,Settled,2024-05-02,2024-05-04,1354,1906,5,2
194117,78,CAD,Cleared,2025-05-17,2025-05-19,1883,8,2,537
194118,24,CAD,Settled,2024-10-27,2024-10-30,1244,919,4,996
194119,99,JPY,Cleared,2025-03-08,2025-03-10,245,1350,1,715
194120,46,EUR,Settled,2025-05-03,2025-05-04,564,397,7,758
194121,252,GBP,Settled,2024-04-19,2024-04-22,1577,389,3,772
194122,10,GBP,Settled,2025-04-24,2025-04-25,1408,1005,2,428
194123,92,JPY,Settled,2024-05-23,2024-05-26,31,896,5,118
194124,16,GBP,Settled,2024-11-22,2024-11-25,1141,671,2,808
194125,46,CAD,Settled,2025-06-07,2025-06-10,1382,659,3,49
194126,72,USD,Settled,2025-05-28,2025-05-29,1506,1713,1,184
194127,57,USD,Failed,2024-08-01,2024-08-02,1464,160,3,298
194128,36,JPY,Cleared,2025-06-04,2025-06-05,1282,1039,7,122
194129,637,CAD,Cancelled,2024-11-06,2024-11-08,1894,316,7,663
194130,30,CAD,Failed,2025-03-14,2025-03-17,1012,1521,5,148
194131,10,GBP,Failed,2025-07-12,2025-07-14,1085,902,6,82
194132,714,CAD,Settled,2025-02-09,2025-02-12,749,669,5,322
194133,54,GBP,Pending,2025-05-05,2025-05-07,539,487,6,512
194134,56,USD,Settled,2024-09-19,2024-09-21,266,717,2,511
194135,18,CAD,Cleared,2024-09-06,2024-09-08,774,385,7,137
194136,836,JPY,Cleared,2025-05-04,2025-05-07,1192,148,4,150
194137,9437,GBP,Cleared,2024-12-19,2024-12-22,182,1709,3,882
194138,6007,EUR,Cleared,2025-06-12,2025-06-14,840,458,3,912
194139,48398,EUR,Cancelled,2024-08-09,2024-08-11,440,110,4,460
194140,77,USD,Settled,2025-03-18,2025-03-20,1566,223,6,866
194141,91,JPY,Settled,2024-03-22,2024-03-24,1940,333,5,177
194142,48,CAD,Cleared,2025-02-08,2025-02-10,55,1535,1,127
194143,369,EUR,Cleared,2025-05-05,2025-05-07,1963,1225,1,533
194144,11,CAD,Settled,2025-03-26,2025-03-27,438,1378,4,705
194145,57,EUR,Cleared,2024-08-19,2024-08-20,1001,496,3,409
194146,98,USD,Settled,2025-03-04,2025-03-07,1078,98,4,642
194147,7,CAD,Settled,2025-04-23,2025-04-25,383,1763,2,422
194148,66,GBP,Cancelled,2025-02-08,2025-02-11,1179,1365,5,307
194149,12,USD,Cleared,2025-03-25,2025-03-26,292,1495,3,209
194150,467,JPY,Settled,2024-09-02,2024-09-05,1405,981,6,187
194151,8,GBP,Settled,2025-01-25,2025-01-26,383,931,2,308
194152,37427,USD,Settled,2025-03-22,2025-03-24,370,205,4,508
194153,33,CAD,Cleared,2024-06-20,2024-06-23,1192,559,4,150
194154,75,GBP,Settled,2025-05-28,2025-05-29,801,299,7,299
194155,53,USD,Settled,2024-08-04,2024-08-07,1782,10,5,85
194156,292,JPY,Settled,2025-01-20,2025-01-22,1894,1487,7,663
194157,99,CAD,Settled,2024-05-05,2024-05-06,1248,945,7,598
194158,3,CAD,Settled,2025-03-11,2025-03-12,379,7,7,962
194159,96,GBP,Settled,2025-02-24,2025-02-26,1987,559,4,993
194160,4,JPY,Settled,2024-11-09,2024-11-11,1132,1756,1,286
194161,710,EUR,Failed,2024-10-10,2024-10-13,739,1903,7,79
194162,38965,CAD,Cancelled,2025-01-28,2025-01-30,940,1718,2,81
194163,61,GBP,Cleared,2024-11-25,2024-11-28,814,425,3,513
194164,80,GBP,Settled,2025-07-06,2025-07-07,749,1335,5,322
194165,20868,EUR,Settled,2025-03-29,2025-03-31,1818,807,4,471
194166,176,GBP,Settled,2024-04-18,2024-04-21,77,1003,1,869
194167,28,JPY,Settled,2024-12-30,2024-12-31,918,1776,1,297
194168,17,JPY,Cleared,2025-03-29,2025-03-30,1291,1185,1,978
194169,400,USD,Settled,2025-02-01,2025-02-04,1940,311,5,177
194170,70,JPY,Cleared,2024-03-02,2024-03-03,1216,1489,6,901
194171,3,GBP,Pending,2024-09-24,2024-09-27,1433,1569,4,776
194172,66,CAD,Settled,2025-03-03,2025-03-05,1437,1377,1,320
194173,39,USD,Settled,2024-07-21,2024-07-23,1956,193,3,303
194174,82,CAD,Settled,2025-01-15,2025-01-17,1981,1521,5,920
194175,50,USD,Settled,2025-01-12,2025-01-14,564,712,7,957
194176,152,JPY,Settled,2024-10-08,2024-10-09,1389,1040,3,356
194177,91,EUR,Settled,2025-02-21,2025-02-22,693,1265,7,466
194178,951,JPY,Cleared,2024-08-03,2024-08-06,1425,1142,3,902
194179,88,CAD,Cancelled,2025-01-22,2025-01-23,1892,945,7,852
194180,92,CAD,Settled,2025-02-25,2025-02-26,6,441,3,47
194181,21,EUR,Settled,2024-03-23,2024-03-26,1169,1751,5,342
194182,587,GBP,Settled,2024-10-20,2024-10-22,360,416,1,411
194183,19,JPY,Cleared,2025-02-15,2025-02-17,298,943,7,736
194184,892,USD,Settled,2025-03-28,2025-03-30,182,1694,3,882
194185,6,GBP,Cleared,2024-10-06,2024-10-08,1841,458,3,952
194186,38,EUR,Settled,2024-04-30,2024-05-02,31,880,5,118
194187,51,EUR,Settled,2024-07-28,2024-07-30,1334,1233,6,420
194188,683,EUR,Cancelled,2024-10-19,2024-10-20,442,911,4,670
194189,25,CAD,Cleared,2024-11-24,2024-11-25,899,428,1,930
194190,756,JPY,Pending,2024-08-10,2024-08-11,306,1657,5,51
194191,416,JPY,Settled,2025-05-15,2025-05-18,1661,750,2,761
194192,80,CAD,Settled,2024-10-08,2024-10-10,1201,1802,5,786
194193,50,EUR,Cleared,2025-05-04,2025-05-07,1706,853,4,856
194194,12,EUR,Settled,2025-05-11,2025-05-13,1706,1104,4,856
194195,10,CAD,Settled,2025-05-10,2025-05-11,633,1022,2,246
194196,16204,JPY,Settled,2025-03-13,2025-03-14,53,1355,3,541
194197,694,USD,Settled,2025-02-10,2025-02-13,1914,1738,4,180
194198,17,EUR,Cleared,2025-03-04,2025-03-05,1749,1866,5,549
194199,6894,GBP,Settled,2024-06-01,2024-06-02,564,1037,7,957
194200,14255,JPY,Settled,2025-05-20,2025-05-23,166,913,5,847
194201,250,GBP,Pending,2025-01-17,2025-01-19,971,1401,1,238
194202,43,USD,Cleared,2024-12-01,2024-12-04,637,1735,5,755
194203,48,CAD,Settled,2024-11-15,2024-11-16,1885,1977,4,365
194204,65,CAD,Settled,2025-05-08,2025-05-10,1560,1731,1,24
194205,37,USD,Cleared,2024-11-15,2024-11-16,1695,1874,7,346
194206,318,EUR,Settled,2025-03-07,2025-03-10,347,729,3,683
194207,38891,USD,Cleared,2024-08-10,2024-08-11,1480,1357,6,909
